Drink Name,Size,Sugar Level,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol (mg),Sodium(mg),Carbohydrates,Fiber,Sugar,Protein,Calcium %,Allergen Statement (English)
Coffee Latte,Large,100%,0,6,1,0,0,75,33,<1,26,1,15%,
Coffee Latte,Large,70%,0,6,1,0,0,75,27,<1,20,1,15%,
Coffee Latte,Large,50%,0,6,1,0,0,75,23,<1,17,1,15%,
Coffee Latte,Large,30%,0,6,1,0,0,75,20,<1,14,1,15%,
Coffee Latte,Large,0%,0,6,1,0,0,75,13,<1,7,1,15%,
Coffee Latte,Hot,100%,0,7,1,0,0,95,27,<1,19,2,20%,
Coffee Latte,Hot,70%,0,7,1,0,0,95,24,<1,16,2,20%,
Coffee Latte,Hot,50%,0,7,1,0,0,95,22,<1,14,2,20%,
Coffee Latte,Hot,30%,0,7,1,0,0,95,20,<1,12,2,20%,
Coffee Latte,Hot,0%,0,7,1,0,0,95,17,<1,9,2,20%,
Cappuccino,Medium,100%,0,4,1,0,0,55,23,<1,18,1,10%,
Cappuccino,Medium,70%,0,4,1,0,0,55,20,<1,15,1,10%,
Cappuccino,Medium,50%,0,4,1,0,0,55,17,<1,12,1,10%,
Cappuccino,Medium,30%,0,4,1,0,0,55,14,<1,10,1,10%,
Cappuccino,Medium,0%,0,4,1,0,0,55,9,<1,5,1,10%,
Cappuccino,Large,100%,0,6,1,0,0,75,31,1,23,1,15%,
Cappuccino,Large,70%,0,6,1,0,0,75,25,1,18,1,15%,
Cappuccino,Large,50%,0,6,1,0,0,75,23,1,15,1,15%,
Cappuccino,Large,30%,0,6,1,0,0,75,19,1,12,1,15%,
Cappuccino,Large,0%,0,6,1,0,0,75,14,1,7,1,15%,
Cappuccino,Hot,100%,0,7,1,0,0,95,28,1,19,2,20%,
Cappuccino,Hot,70%,0,7,1,0,0,95,24,1,16,2,20%,
Cappuccino,Hot,50%,0,7,1,0,0,95,22,1,14,2,20%,
Cappuccino,Hot,30%,0,7,1,0,0,95,21,1,12,2,20%,
Cappuccino,Hot,0%,0,7,1,0,0,95,17,1,9,2,20%,
Italian Mocha,Medium,100%,0,4,1,0,0,65,35,1,28,1,10%,
Italian Mocha,Medium,70%,0,4,1,0,0,65,31,1,24,1,10%,
Italian Mocha,Medium,30%/50%,0,4,1,0,0,60,30,0,23,1,10%,
Italian Mocha,Medium,0%,0,4,1,0,0,60,27,0,20,1,10%,
Italian Mocha,Large,100%,0,6,1,0,0,90,59,<1,47,1,15%,
Italian Mocha,Large,70%,0,6,1,0,0,90,55,<1,44,1,15%,
Italian Mocha,Large,50%,0,6,1,0,0,90,52,<1,40,1,15%,
Italian Mocha,Large,30%,0,6,1,0,0,90,49,<1,38,1,15%,
Italian Mocha,Large,0%,0,6,1,0,0,90,45,<1,34,1,15%,
Italian Mocha,Hot,100%,0,7,1,0,0,110,48,<1,36,2,20%,
Italian Mocha,Hot,70%,0,7,1,0,0,110,47,<1,35,2,20%,
Melon Milk Tea,Medium,100%,0,11,10,0,0,65,58,0,40,<1,6%,
Melon Milk Tea,Medium,70%,0,11,10,0,0,65,54,0,37,<1,6%,
Melon Milk Tea,Medium,30%/50%,0,11,10,0,0,65,53,0,36,<1,6%,
Melon Milk Tea,Medium,0%,0,11,10,0,0,65,49,0,33,<1,6%,
Melon Milk Tea,Large,100%,0,16,15,0,0,95,81,0,57,1,10%,
Melon Milk Tea,Large,70%,0,16,15,0,0,95,76,0,52,1,10%,
Melon Milk Tea,Large,50%,0,16,15,0,0,95,73,0,49,1,10%,
Melon Milk Tea,Large,30%,0,16,15,0,0,95,69,0,45,1,10%,
Melon Milk Tea,Large,0%,0,16,15,0,0,90,64,0,41,1,10%,
Melon Mania,Medium,100%,0,11,10,0,0,65,64,0,47,<1,6%,
Melon Mania,Medium,70%,0,11,10,0,0,65,61,0,44,<1,6%,
Melon Mania,Medium,30%/50%,0,11,10,0,0,65,58,0,42,<1,6%,
Melon Mania,Medium,0%,0,11,10,0,0,65,55,0,39,<1,6%,
Melon Mania,Large,100%,0,16,15,0,0,95,84,0,60,1,10%,
Melon Mania,Large,70%,0,16,15,0,0,95,81,0,56,1,10%,
Melon Mania,Large,50%,0,16,15,0,0,95,78,0,54,1,10%,
Melon Mania,Large,30%,0,16,15,0,0,95,76,0,52,1,10%,
Melon Mania,Large,0%,0,16,15,0,0,90,71,0,47,1,10%,
Plain Croffle,3,100%,270,15,9,0,0,290,30,0,6,6,-%,
Cinnamon Sugar Croffle,3,100%,290,15,9,0,0,290,35,2,9,6,2%,
Chocolate Croffle,3,100%,300,15,9,0,0,290,39,0,13,6,-%,
S'mores Croffe,3,100%,440,17,9,0,0,400,68,<1,27,8,-%,
Wake Up Call Croffle,3,100%,430,19,11,0,<5,350,61,0,32,7,0%,
The Ultimate Boba Buddy Croffle,3,100%,520,18,10,0,<5,360,84,0,22,6,6%,
Mango Croffle,3,100%,310,17,10,0,0,290,35,0,9,6,0%,
Strawberry Croffle,3,100%,310,17,10,0,0,290,34,0,7,6,0%,
Banana Croffle,3,100%,320,17,10,0,0,290,37,<1,8,6,0%,
Winter Melon Tea Cap,Medium,100%,120,13,6,0,15,250,74,0,62,2,0%,
Winter Melon Tea Cap,Medium,70%,120,13,6,0,15,250,50,0,37,2,0%,
Winter Melon Tea Cap,Medium,50%,120,13,6,0,15,250,43,0,30,2,0%,
Winter Melon Tea Cap,Medium,30%,120,13,6,0,15,250,39,0,27,2,0%,
Winter Melon Tea Cap,Large,100%,230,26,11,0,30,500,99,0,74,4,4%,
Winter Melon Tea Cap,Large,70%,230,26,11,0,30,490,85,0,61,4,4%,
Winter Melon Tea Cap,Large,50%,230,26,11,0,30,490,65,0,40,4,4%,
Winter Melon Tea Cap,Large,30%,230,26,11,0,30,490,57,0,32,4,4%,
Winter Melon Tea Cap,Hot,100%,230,26,11,0,30,500,112,0,88,4,4%,
Winter Melon Tea Cap,Hot,70%,230,26,11,0,30,490,80,0,65,4,4%,
Winter Melon Tea Cap,Hot,50%,230,26,11,0,30,490,72,0,47,4,4%,
Winter Melon Tea Cap,Hot,30%,230,26,11,0,30,490,58,0,33,4,4%,
Honey Black/Green/Oolong Tea Cap,Medium,100%,120,13,6,0,15,240,52,0,35,2,0%,
Honey Black/Green/Oolong Tea Cap,Medium,70%,120,13,6,0,15,240,42,0,26,2,0%,
Honey Black/Green/Oolong Tea Cap,Medium,50%,120,13,6,0,15,240,37,0,22,2,0%,
Honey Black/Green/Oolong Tea Cap,Medium,30%,120,13,6,0,15,240,29,0,15,2,0%,
Honey Black/Green/Oolong Tea Cap,Large,100%,230,26,11,0,30,480,84,0,52,4,4%,
Honey Black/Green/Oolong Tea Cap,Large,70%,230,26,11,0,30,480,73,0,43,4,4%,
Honey Black/Green/Oolong Tea Cap,Large,50%,230,26,11,0,30,480,62,0,34,4,4%,
Honey Black/Green/Oolong Tea Cap,Large,30%,230,26,11,0,30,480,55,0,27,4,4%,
Honey Black/Green/Oolong Tea Cap,Hot,100%,230,26,11,0,30,480,84,0,52,4,4%,
Honey Black/Green/Oolong Tea Cap,Hot,70%,230,26,11,0,30,480,73,0,43,4,4%,
Honey Black/Green/Oolong Tea Cap,Hot,50%,230,26,11,0,30,480,62,0,34,4,4%,
Honey Black/Green/Oolong Tea Cap,Hot,30%,230,26,11,0,30,480,55,0,27,4,4%,
Sunshine Pineapple Cap,Medium,100%,120,13,6,0,15,240,16,0,3,2,0%,
Sunshine Pineapple Cap,Medium,70%,120,13,6,0,15,240,16,0,3,2,0%,
Sunshine Pineapple Cap,Medium,50%,120,13,6,0,15,240,16,0,3,2,0%,
Sunshine Pineapple Cap,Large,100%,230,26,11,0,30,480,31,0,6,4,4%,
Sunshine Pineapple Cap,Large,70%,230,26,11,0,30,480,31,0,6,4,4%,
Sunshine Pineapple Cap,Large,50%,230,26,11,0,30,480,31,0,6,4,4%,
Matcha Milk Cap,Medium,100%,230,26,15,0,45,390,90,0,58,10,20%,
Matcha Milk Cap,Medium,70%,230,26,15,0,45,390,84,0,52,10,20%,
Matcha Milk Cap,Medium,50%,230,26,15,0,45,390,79,0,47,10,20%,
Matcha Milk Cap,Medium,30%,230,25,15,0,45,390,76,0,44,10,20%,
Matcha Milk Cap,Medium,0%,230,25,15,0,45,390,69,0,37,10,20%,
Matcha Milk Cap,Large,100%,390,42,23,0,70,680,130,0,78,14,30%,
Matcha Milk Cap,Large,70%,390,42,23,0,70,680,120,0,69,14,30%,
Matcha Milk Cap,Large,50%,390,42,23,0,70,680,115,0,65,14,30%,
Matcha Milk Cap,Large,30%,390,45,23,0,70,680,111,0,61,14,30%,
Matcha Milk Cap,Large,0%,390,42,23,0,70,680,101,0,52,14,30%,
Matcha Milk Cap,Hot,100%,350,38,20,0,65,640,102,0,62,13,30%,
Matcha Milk Cap,Hot,70%,350,38,20,0,65,640,92,0,52,13,30%,
Matcha Milk Cap,Hot,50%,350,38,20,0,65,640,87,0,48,13,30%,
Matcha Milk Cap,Hot,30%,350,38,20,0,65,640,83,0,45,13,30%,
Matcha Milk Cap,Hot,0%,330,36,19,0,60,620,70,0,33,11,25%,
Cocoa Cream Wow Cap,Medium,100%,270,30,17,0,90,510,44,0,28,19,50%,
Cocoa Cream Wow Cap,Large,100%,440,50,26,0,135,850,70,0,42,27,70%,
Cocoa Cream Wow Cap,Hot,100%,410,46,24,0,120,800,64,0,36,24,60%,
Sakura Strawberry Chocolate Blast,Medium,100%,20,2,2,0,0,105,133,3,102,<1,6%,
Sakura Strawberry Chocolate Blast,Medium,70%,20,2,2,0,0,105,121,3,90,<1,6%,
Sakura Strawberry Chocolate Blast,Medium,50%,20,2,2,0,0,105,114,3,83,<1,6%,
Sakura Strawberry Chocolate Blast,Medium,30%,20,2,2,0,0,105,109,3,78,<1,6%,
Sakura Strawberry Chocolate Blast,Medium,0%,20,2,2,0,0,105,97,3,67,<1,6%,
Sakura Strawberry Chocolate Blast,Large,100%,25,3,3,0,0,135,176,3,134,1,10%,
Sakura Strawberry Chocolate Blast,Large,70%,25,3,3,0,0,135,162,3,121,1,10%,
Sakura Strawberry Chocolate Blast,Large,50%,25,3,3,0,0,135,152,3,111,1,10%,
Sakura Strawberry Chocolate Blast,Large,30%,25,3,3,0,0,135,143,3,102,1,10%,
Sakura Strawberry Chocolate Blast,Large,0%,25,3,3,0,0,135,129,3,88,1,10%,
Fu-Tune Purple Yam Swirl,Medium,100%,210,23,10,0,35,430,96,0,68,5,10%,
Fu-Tune Purple Yam Swirl,Medium,70%,210,23,10,0,35,430,81,0,54,5,10%,
Fu-Tune Purple Yam Swirl,Medium,50%,210,23,10,0,35,430,72,0,45,5,10%,
Fu-Tune Purple Yam Swirl,Medium,30%,210,23,10,0,35,430,63,0,36,5,10%,
Fu-Tune Purple Yam Swirl,Medium,0%,210,23,10,0,35,430,48,0,21,5,10%,
Fu-Tune Purple Yam Swirl,Large,100%,260,29,13,0,45,540,120,0,86,7,15%,
Fu-Tune Purple Yam Swirl,Large,70%,260,29,13,0,45,540,101,0,67,7,15%,
Fu-Tune Purple Yam Swirl,Large,50%,260,29,13,0,45,540,90,0,56,7,15%,
Fu-Tune Purple Yam Swirl,Large,30%,260,29,13,0,45,540,80,0,46,7,15%,
Fu-Tune Purple Yam Swirl,Large,0%,260,29,13,0,45,540,61,0,28,7,15%,
Panda Pudding Shake,Medium,100%,51,5,4,0,20,135,90,2,68,5,4%,
Panda Pudding Shake,Medium,70%,51,5,4,0,20,135,84,2,62,5,4%,
Panda Pudding Shake,Medium,50%,51,5,4,0,20,135,81,2,60,5,4%,
Panda Pudding Shake,Medium,30%,51,5,4,0,20,135,65,2,57,5,4%,
Panda Pudding Shake,Medium,0%,51,5,4,0,20,135,67,2,53,5,4%,
Panda Pudding Shake,Large,100%,70,7,5,0,30,169,100,2,78,7,4%,
Panda Pudding Shake,Large,70%,70,7,5,0,30,169,93,2,71,7,4%,
Panda Pudding Shake,Large,50%,70,7,5,0,30,169,89,2,67,7,4%,
Panda Pudding Shake,Large,30%,70,7,5,0,30,169,84,2,62,7,4%,
Panda Pudding Shake,Large,0%,70,7,5,0,30,169,77,2,55,7,4%,
Lemon Black Tea/Green Tea,Medium,0%,0,0,0,0,0,0,<1,0,0,0,0%,
Lemon Black Tea/Green Tea,Medium,30%,0,0,0,0,0,0,15,0,14,0,0%,
Lemon Black Tea/Green Tea,Medium,50%,0,0,0,0,0,0,24,0,23,0,0%,
Lemon Black Tea/Green Tea,Medium,70%,0,0,0,0,0,0,33,0,32,0,0%,
Lemon Black Tea/Green Tea,Medium,100%,0,0,0,0,0,0,47,0,46,0,0%,
Lemon Black Tea/Green Tea,Large,0%,0,0,0,0,0,0,1,0,0,0,0%,
Lemon Black Tea/Green Tea,Large,30%,0,0,0,0,0,0,17,0,16,0,0%,
Lemon Black Tea/Green Tea,Large,50%,0,0,0,0,0,0,29,0,28,0,0%,
Lemon Black Tea/Green Tea,Large,70%,0,0,0,0,0,0,43,0,42,0,0%,
Lemon Black Tea/Green Tea,Large,100%,0,0,0,0,0,0,62,0,60,0,0%,
Rosehip Pineapple,Medium,70%,0,0,0,0,0,10,19,0,19,0,0%,
Rosehip Pineapple,Medium,100%,0,0,0,0,0,14,27,0,27,0,0%,
Rosehip Pineapple,Large,70%,0,0,0,0,0,16,30,0,30,0,0%,
Rosehip Pineapple,Large,100%,0,0,0,0,0,21,41,0,41,0,0%,
Peppermint Milk Tea,Medium,100%,26,3,3,0,1,186,81,3,46,2,8%,
Peppermint Milk Tea,Medium,70%,26,3,3,0,1,171,73,3,29,2,8%,
Peppermint Milk Tea,Large,100%,30,3,3,0,1,233,102,4,60,3,8%,
Peppermint Milk Tea,Large,70%,31,3,3,0,1,217,95,4,53,3,8%,
Peppermint Milk Tea,Hot,100%,37,12,11,0,1,320,119,7,58,6,10%,
Peppermint Milk Tea,Hot,70%,37,12,11,0,1,304,112,7,51,5,10%,
Caramel Milk Tea,Medium,100%,25,3,3,0,0,100,61,3,26,1,10%,
Caramel Milk Tea,Medium,70%,25,3,3,0,0,100,55,3,21,1,10%,
Caramel Milk Tea,Large,100%,40,4,4,0,0,150,87,5,35,2,15%,
Caramel Milk Tea,Large,70%,40,4,4,0,0,150,83,5,32,2,15%,
Yogurt Lemonade,Medium,0%,0,0,0,0,0,30,32,0,0,2,5%,
Yogurt Lemonade,Medium,30%,0,0,0,0,0,30,42,0,33,2,5%,
Yogurt Lemonade,Medium,50%,0,0,0,0,0,30,55,1,0,3,8%,
Yogurt Lemonade,Medium,70%,0,0,0,0,0,30,65,1,55,3,8%,
Yogurt Lemonade,Medium,100%,0,0,0,0,0,30,79,1,69,3,8%,
Yogurt Lemonade,Large,0%,0,0,0,0,0,45,46,0,34,4,10%,
Yogurt Lemonade,Large,30%,0,0,0,0,0,45,65,0,52,4,10%,
Yogurt Lemonade,Large,50%,0,0,0,0,0,45,74,0,61,4,10%,
Yogurt Lemonade,Large,70%,0,0,0,0,0,45,84,0,71,4,10%,
Yogurt Lemonade,Large,100%,0,0,0,0,0,45,103,0,89,4,10%,
Yogurt Peach-ade,Medium,70%,2,0,0,0,0,16,44,0,30,2,4%,
Yogurt Peach-ade,Medium,100%,2,0,0,0,0,17,60,0,38,2,4%,
Yogurt Peach-ade,Large,70%,2,0,0,0,0,32,71,0,48,3,6%,
Yogurt Peach-ade,Large,100%,3,0,0,0,0,33,84,0,56,3,6%,
Winter Melon Lemonade,Medium,70%,0,0,0,0,0,10,39,0,36,0,0%,
Winter Melon Lemonade,Medium,100%,0,0,0,0,0,15,63,0,60,0,0%,
Winter Melon Lemonade,Large,70%,0,0,0,0,0,10,57,0,53,0,1%,
Winter Melon Lemonade,Large,100%,0,0,0,0,0,15,74,0,70,0,1%,
Pumpkin Spice Latte,Medium,100%,96,10,6,0,43,213,62,0,63,12,30%,
Pumpkin Spice Latte,Medium,70%,94,10,6,0,43,194,50,0,46,11,30%,
Pumpkin Spice Latte,Large,100%,114,12,7,0,51,258,81,0,74,14,35%,
Pumpkin Spice Latte,Large,70%,111,12,7,0,51,239,69,0,63,13,35%,
Pumpkin Spice Latte,Hot,100%,82,9,5,0,36,198,67,0,61,10,25%,
Pumpkin Spice Latte,Hot,70%,80,9,5,0,36,179,55,0,50,9,25%,
Pumpkin Oolong Milk Tea,Medium,70%,41,4,3,0,21,173,59,0,55,6,20%,
Pumpkin Oolong Milk Tea,Medium,100%,41,4,3,0,21,223,85,0,79,7,20%,
Pumpkin Oolong Milk Tea,Large,70%,52,5,4,0,27,244,87,0,81,8,20%,
Pumpkin Oolong Milk Tea,Large,100%,52,5,4,0,27,294,113,0,105,9,20%,
Pumpkin Oolong Milk Tea,Hot,70%,58,6,4,0,30,254,88,0,82,9,25%,
Pumpkin Oolong Milk Tea,Hot,100%,58,6,4,0,30,304,114,0,106,10,25%,
Pumpkin Coffee,Medium,100%,25,2,2,0,1,134,67,2,39,2,6%,
Pumpkin Coffee,Medium,70%,23,2,2,0,1,114,54,2,27,2,6%,
Pumpkin Coffee,Large,100%,34,3,2,0,1,179,89,3,52,3,8%,
Pumpkin Coffee,Large,70%,31,3,2,0,1,159,76,3,40,2,8%,
Pumpkin Coffee,Hot,100%,27,3,2,0,1,146,74,2,46,2,6%,
Pumpkin Coffee,Hot,70%,24,2,2,0,1,126,61,2,34,2,6%,
Pumpkin Slush,Medium,100%,35,4,2,0,1,194,107,3,69,4,8%,
Pumpkin Slush,Medium,70%,33,4,2,0,1,175,95,3,58,4,8%,
Pumpkin Slush,Large,100%,53,5,4,0,1,274,146,5,86,5,10%,
Pumpkin Slush,Large,70%,1,5,4,0,1,255,134,5,75,4,10%,
Coco-Almond Slush,Medium,100%,270,31,23,0,0,85,77,2,37,2,10%,
Coco-Almond Slush,Large,100%,360,40,30,0,0,100,101,2,53,2,10%,
Mango Creamsicle,Medium,100%,30,4,4,0,0,135,98,4,48,2,10%,
Mango Creamsicle,Medium,70%,30,4,4,0,0,135,98,4,48,2,10%,
Mango Creamsicle,Large,100%,40,5,5,0,0,170,125,6,62,2,15%,
Mango Creamsicle,Large,70%,40,5,5,0,0,170,125,6,62,2,15%,
Lemon-Almond Pie,Medium,100%,50,6,4,0,0,250,128,5,73,3,10%,
Lemon-Almond Pie,Large,100%,60,7,5,0,0,290,160,6,92,3,15%,
Mint Oreo Slush,Medium,100%,45,5,4,0,7,304,115,3,79,6,100%,
Mint Oreo Slush,Medium,70%,45,5,4,0,7,278,103,3,67,5,100%,
Mint Oreo Slush,Large,100%,61,7,5,0,9,406,150,4,76,8,15%,
Mint Oreo Slush,Large,70%,61,7,5,0,9,380,138,4,94,7,15%,
Strawberry Cream,Large,100%,65,23,10,0,30,448,100,1,76,3,4%,
Mango Cream,Large,100%,210,0,0,0,0,440,82,0,64,0,4%,
Winter Melon Oolong Tea,Medium,30%,0,0,0,0,0,2,9,0,9,0,0%,
Winter Melon Oolong Tea,Medium,50%,0,0,0,0,0,3,15,0,14,0,0%,
Winter Melon Oolong Tea,Medium,70%,0,0,0,0,0,4,19,0,17,0,0%,
Winter Melon Oolong Tea,Medium,100%,0,0,0,0,0,6,28,0,26,0,0%,
Winter Melon Oolong Tea,Large,30%,0,0,0,0,0,2,11,0,10,0,0%,
Winter Melon Oolong Tea,Large,50%,0,0,0,0,0,4,19,0,17,0,0%,
Winter Melon Oolong Tea,Large,70%,0,0,0,0,0,5,26,0,24,0,0%,
Winter Melon Oolong Tea,Large,100%,0,0,0,0,0,7,37,0,34,0,0%,
Winter Melon Oolong Tea,Hot,30%,0,0,0,0,0,3,13,0,12,0,0%,
Winter Melon Oolong Tea,Hot,50%,0,0,0,0,0,4,23,0,21,0,0%,
Winter Melon Oolong Tea,Hot,70%,0,0,0,0,0,6,28,0,26,0,0%,
Winter Melon Oolong Tea,Hot,100%,0,0,0,0,0,8,41,0,38,0,0%,
Jujube Milk Tea,Medium,70%,20,2,2,0,0,90,260,3,61,<1,6%,
Jujube Milk Tea,Medium,100%,20,2,2,0,0,90,298,3,70,<1,6%,
Jujube Milk Tea,Large,70%,35,4,4,0,0,150,319,4,73,1,10%,
Jujube Milk Tea,Large,100%,35,4,4,0,0,150,418,4,98,1,10%,
Jujube Milk Tea,Hot,70%,35,4,4,0,0,150,319,4,73,1,10%,
Jujube Milk Tea,Hot,100%,35,4,4,0,0,150,418,4,98,1,10%,
Winter Melon Coconut Milk Tea,Medium,70%,130,16,13,0,0,75,55,5,32,2,4%,
Winter Melon Coconut Milk Tea,Medium,100%,130,16,13,0,0,75,61,5,38,2,4%,
Winter Melon Coconut Milk Tea,Large,70%,180,23,20,0,0,105,74,8,40,3,6%,
Winter Melon Coconut Milk Tea,Large,100%,180,23,20,0,0,110,98,5,65,3,6%,
Yogurt Strawberry Lemonade,Medium,70%,0,0,0,0,0,35,36,0,28,1,4%,
Yogurt Strawberry Lemonade,Medium,100%,0,0,0,0,0,40,46,0,35,1,4%,
Yogurt Strawberry Lemonade,Large,70%,0,0,0,0,0,55,62,0,47,2,8%,
Yogurt Strawberry Lemonade,Large,100%,0,0,0,0,0,70,76,0,58,2,8%,
Winter Melon Milk,Medium,70%,35,4,3,0,20,70,41,0,40,4,10%,
Winter Melon Milk,Medium,100%,35,4,3,0,20,75,65,0,64,4,10%,
Winter Melon Milk,Large,70%,50,6,4,0,25,100,60,0,60,6,15%,
Winter Melon Milk,Large,100%,50,6,4,0,25,105,77,0,77,6,15%,
Winter Melon Milk,Hot,70%,70,7,5,0,30,130,70,0,70,7,20%,
Winter Melon Milk,Hot,100%,70,7,5,0,30,135,94,0,93,7,20%,
Blue Island Punch,Large,70%,0,0,0,0,0,90,49,0,39,0,0%,
Blue Island Punch,Large,100%,0,0,0,0,0,95,65,0,51,0,1%,
Gingerbread Milk Tea,Medium,70%,0,8,7,0,0,105,58,1,43,<1,6%,
Gingerbread Milk Tea,Medium,100%,0,8,7,0,0,105,66,1,50,<1,6%,
Gingerbread Milk Tea,Large,70%,0,11,10,0,0,140,87,1,64,1,8%,
Gingerbread Milk Tea,Large,100%,0,11,10,0,0,140,95,1,72,1,8%,
Gingerbread Milk Tea,Hot,70%,0,16,15,0,0,170,96,2,67,1,10%,
Gingerbread Milk Tea,Hot,100%,0,16,15,0,0,170,104,2,73,1,10%,
Gingerbread Slush,Medium,50%/30%/0%,0,16,15,0,0,170,95,2,64,1,10%,
Gingerbread Slush,Medium,70%,0,16,15,0,0,170,98,2,67,1,10%,
Gingerbread Slush,Medium,100%,0,16,15,0,0,170,100,2,69,1,10%,
Gingerbread Slush,Large,0%,0,19,18,0,0,230,134,2,94,2,15%,
Gingerbread Slush,Large,30%/50%,0,19,18,0,0,230,138,2,98,2,15%,
Gingerbread Slush,Large,70%,0,19,18,0,0,230,139,2,99,2,15%,
Gingerbread Slush,Large,100%,0,19,18,0,0,230,143,2,102,2,15%,
